GP_Index	Coord_X	Coord_Y	Eps_xx	Eps_yy	Eps_zz	Eps_yz	Eps_xz	Eps_xy	Sig_xx	Sig_yy	Sig_zz	Sig_yz	Sig_xz	Sig_xy
1443	-7.332917e+00	-2.306875e+01	3.537758e-03	-2.460887e-03	-3.480655e-04	-3.207016e-04	1.568951e-04	-5.794201e-05	5.846608e+01	1.047692e+01	4.252093e-01	-1.200903e+00	7.094838e-01	-2.876919e+01
1444	-7.291253e+00	-2.329375e+01	3.537758e-03	-2.592403e-03	-3.522301e-04	-2.176658e-04	1.848781e-04	-9.572104e-05	5.576842e+01	6.727136e+00	-2.109018e-02	-8.542694e-01	7.559061e-01	-2.648704e+01
1445	-7.166260e+00	-2.312500e+01	3.537758e-03	-2.592403e-03	-3.522301e-04	-2.176658e-04	1.848781e-04	-9.572104e-05	5.576842e+01	6.727137e+00	-2.109012e-02	-8.542694e-01	7.559061e-01	-2.648704e+01
1446	-7.166260e+00	-2.329375e+01	3.537758e-03	-2.592403e-03	-3.522301e-04	-2.176658e-04	1.848781e-04	-9.572104e-05	5.576842e+01	6.727136e+00	-2.109018e-02	-8.542694e-01	7.559061e-01	-2.648704e+01
1447	-7.457910e+00	-2.306875e+01	3.537758e-03	-2.469131e-03	-3.451777e-04	-2.755606e-04	1.318828e-04	-5.940748e-05	5.828434e+01	1.022923e+01	4.248769e-01	-1.030404e+00	5.993701e-01	-2.860245e+01
1448	-7.582903e+00	-2.323750e+01	3.537758e-03	-2.469131e-03	-3.451777e-04	-2.755606e-04	1.318828e-04	-5.940748e-05	5.828434e+01	1.022923e+01	4.248768e-01	-1.030404e+00	5.993701e-01	-2.860245e+01
1449	-7.582903e+00	-2.306875e+01	3.537758e-03	-2.469131e-03	-3.451777e-04	-2.755606e-04	1.318828e-04	-5.940748e-05	5.828434e+01	1.022923e+01	4.248769e-01	-1.030404e+00	5.993701e-01	-2.860245e+01
1450	-7.541239e+00	-2.329375e+01	3.537758e-03	-2.628667e-03	-3.480655e-04	-1.534933e-04	1.568951e-04	-9.317599e-05	5.471300e+01	5.381598e+00	-1.030874e-01	-6.156741e-01	6.258797e-01	-2.549794e+01
1451	-7.416246e+00	-2.312500e+01	3.537758e-03	-2.628667e-03	-3.480655e-04	-1.534933e-04	1.568951e-04	-9.317599e-05	5.471300e+01	5.381599e+00	-1.030874e-01	-6.156741e-01	6.258797e-01	-2.549794e+01
1452	-7.416246e+00	-2.329375e+01	3.537758e-03	-2.628667e-03	-3.480655e-04	-1.534933e-04	1.568951e-04	-9.317599e-05	5.471300e+01	5.381598e+00	-1.030874e-01	-6.156741e-01	6.258797e-01	-2.549794e+01
1453	-7.707896e+00	-2.306875e+01	3.537758e-03	-2.475825e-03	-3.431694e-04	-2.380990e-04	1.101875e-04	-5.857711e-05	5.808438e+01	9.975714e+00	4.206166e-01	-8.884404e-01	5.047057e-01	-2.841037e+01
1454	-7.832889e+00	-2.323750e+01	3.537758e-03	-2.475825e-03	-3.431694e-04	-2.380990e-04	1.101875e-04	-5.857711e-05	5.808438e+01	9.975713e+00	4.206166e-01	-8.884404e-01	5.047057e-01	-2.841037e+01
1455	-7.832889e+00	-2.306875e+01	3.537758e-03	-2.475825e-03	-3.431694e-04	-2.380990e-04	1.101875e-04	-5.857711e-05	5.808438e+01	9.975714e+00	4.206166e-01	-8.884404e-01	5.047057e-01	-2.841037e+01
1456	-7.791225e+00	-2.329375e+01	3.537758e-03	-2.655344e-03	-3.451777e-04	-1.024182e-04	1.318828e-04	-8.786741e-05	5.384884e+01	4.304021e+00	-1.666503e-01	-4.244053e-01	5.127989e-01	-2.467415e+01
1457	-7.666232e+00	-2.312500e+01	3.537758e-03	-2.655344e-03	-3.451777e-04	-1.024182e-04	1.318828e-04	-8.786740e-05	5.384884e+01	4.304022e+00	-1.666502e-01	-4.244053e-01	5.127989e-01	-2.467415e+01
1458	-7.666232e+00	-2.329375e+01	3.537758e-03	-2.655344e-03	-3.451777e-04	-1.024182e-04	1.318828e-04	-8.786741e-05	5.384884e+01	4.304021e+00	-1.666503e-01	-4.244053e-01	5.127989e-01	-2.467415e+01
1459	-7.957882e+00	-2.306875e+01	3.537758e-03	-2.481063e-03	-3.418474e-04	-2.072950e-04	9.173046e-05	-5.611797e-05	5.788124e+01	9.730678e+00	4.141821e-01	-7.713979e-01	4.247041e-01	-2.820940e+01
1460	-8.082875e+00	-2.323750e+01	3.537758e-03	-2.481063e-03	-3.418474e-04	-2.072950e-04	9.173046e-05	-5.611797e-05	5.788124e+01	9.730677e+00	4.141820e-01	-7.713979e-01	4.247041e-01	-2.820940e+01
1461	-8.082875e+00	-2.306875e+01	3.537758e-03	-2.481063e-03	-3.418474e-04	-2.072950e-04	9.173046e-05	-5.611797e-05	5.788124e+01	9.730678e+00	4.141821e-01	-7.713979e-01	4.247041e-01	-2.820940e+01
1462	-8.041211e+00	-2.329375e+01	3.537758e-03	-2.674756e-03	-3.431694e-04	-6.204107e-05	1.101875e-04	-8.103631e-05	5.314442e+01	3.444307e+00	-2.151782e-01	-2.722375e-01	4.166767e-01	-2.399168e+01
1463	-7.916218e+00	-2.312500e+01	3.537758e-03	-2.674756e-03	-3.431694e-04	-6.204107e-05	1.101875e-04	-8.103631e-05	5.314442e+01	3.444308e+00	-2.151781e-01	-2.722375e-01	4.166767e-01	-2.399168e+01
1464	-7.916218e+00	-2.329375e+01	3.537758e-03	-2.674756e-03	-3.431694e-04	-6.204107e-05	1.101875e-04	-8.103631e-05	5.314442e+01	3.444307e+00	-2.151782e-01	-2.722375e-01	4.166767e-01	-2.399168e+01
1465	-8.207868e+00	-2.306875e+01	3.537758e-03	-2.485063e-03	-3.410107e-04	-1.823710e-04	7.625504e-05	-5.259174e-05	5.768370e+01	9.501132e+00	4.069197e-01	-6.764260e-01	3.580781e-01	-2.800973e+01
1466	-8.332861e+00	-2.323750e+01	3.537758e-03	-2.485063e-03	-3.410107e-04	-1.823710e-04	7.625504e-05	-5.259174e-05	5.768370e+01	9.501131e+00	4.069196e-01	-6.764260e-01	3.580781e-01	-2.800973e+01
1467	-8.332861e+00	-2.306875e+01	3.537758e-03	-2.485063e-03	-3.410107e-04	-1.823710e-04	7.625504e-05	-5.259174e-05	5.768370e+01	9.501132e+00	4.069197e-01	-6.764260e-01	3.580781e-01	-2.800973e+01
1468	-8.291197e+00	-2.329375e+01	3.537758e-03	-2.688678e-03	-3.418474e-04	-3.042429e-05	9.173046e-05	-7.348472e-05	5.257157e+01	2.760087e+00	-2.523260e-01	-1.523502e-01	3.362687e-01	-2.342803e+01
1469	-8.166204e+00	-2.312500e+01	3.537758e-03	-2.688678e-03	-3.418474e-04	-3.042429e-05	9.173046e-05	-7.348472e-05	5.257157e+01	2.760087e+00	-2.523260e-01	-1.523502e-01	3.362687e-01	-2.342803e+01
1470	-8.166204e+00	-2.329375e+01	3.537758e-03	-2.688678e-03	-3.418474e-04	-3.042429e-05	9.173046e-05	-7.348472e-05	5.257157e+01	2.760087e+00	-2.523260e-01	-1.523502e-01	3.362687e-01	-2.342803e+01
1471	-8.457854e+00	-2.306875e+01	3.537758e-03	-2.488072e-03	-3.404852e-04	-1.625109e-04	6.341992e-05	-4.844747e-05	5.749695e+01	9.290309e+00	3.998057e-01	-6.004982e-01	3.032252e-01	-2.781779e+01
1472	-8.582846e+00	-2.323750e+01	3.537758e-03	-2.488072e-03	-3.404852e-04	-1.625109e-04	6.341992e-05	-4.844747e-05	5.749695e+01	9.290308e+00	3.998057e-01	-6.004982e-01	3.032252e-01	-2.781779e+01
1473	-8.582846e+00	-2.306875e+01	3.537758e-03	-2.488072e-03	-3.404852e-04	-1.625109e-04	6.341992e-05	-4.844747e-05	5.749695e+01	9.290309e+00	3.998057e-01	-6.004982e-01	3.032252e-01	-2.781779e+01
1474	-8.541182e+00	-2.329375e+01	3.537758e-03	-2.698532e-03	-3.410107e-04	-5.913989e-06	7.625504e-05	-6.577584e-05	5.210580e+01	2.215486e+00	-2.806555e-01	-5.882648e-02	2.698496e-01	-2.296293e+01
1475	-8.416189e+00	-2.312500e+01	3.537758e-03	-2.698532e-03	-3.410107e-04	-5.913989e-06	7.625504e-05	-6.577584e-05	5.210580e+01	2.215486e+00	-2.806554e-01	-5.882648e-02	2.698496e-01	-2.296293e+01
1476	-8.416189e+00	-2.329375e+01	3.537758e-03	-2.698532e-03	-3.410107e-04	-5.913989e-06	7.625504e-05	-6.577584e-05	5.210580e+01	2.215486e+00	-2.806555e-01	-5.882648e-02	2.698496e-01	-2.296293e+01
1477	-8.707839e+00	-2.306875e+01	3.537758e-03	-2.490308e-03	-3.401458e-04	-1.468719e-04	5.285393e-05	-4.402804e-05	5.732400e+01	9.099475e+00	3.934104e-01	-5.404786e-01	2.584247e-01	-2.763767e+01
1478	-8.832832e+00	-2.323750e+01	3.537758e-03	-2.490308e-03	-3.401458e-04	-1.468719e-04	5.285393e-05	-4.402804e-05	5.732400e+01	9.099474e+00	3.934103e-01	-5.404786e-01	2.584247e-01	-2.763767e+01
1479	-8.832832e+00	-2.306875e+01	3.537758e-03	-2.490308e-03	-3.401458e-04	-1.468719e-04	5.285393e-05	-4.402804e-05	5.732400e+01	9.099475e+00	3.934104e-01	-5.404786e-01	2.584247e-01	-2.763767e+01
1480	-8.791168e+00	-2.329375e+01	3.537758e-03	-2.705441e-03	-3.404852e-04	1.293494e-05	6.341992e-05	-5.829293e-05	5.172633e+01	1.780743e+00	-3.020754e-01	1.356232e-02	2.155023e-01	-2.257870e+01
1481	-8.666175e+00	-2.312500e+01	3.537758e-03	-2.705441e-03	-3.404852e-04	1.293494e-05	6.341992e-05	-5.829293e-05	5.172633e+01	1.780743e+00	-3.020753e-01	1.356232e-02	2.155023e-01	-2.257871e+01
1482	-8.666175e+00	-2.329375e+01	3.537758e-03	-2.705441e-03	-3.404852e-04	1.293494e-05	6.341992e-05	-5.829293e-05	5.172633e+01	1.780743e+00	-3.020754e-01	1.356232e-02	2.155023e-01	-2.257870e+01
1483	-8.957825e+00	-2.306875e+01	3.537758e-03	-2.491954e-03	-3.399091e-04	-1.346651e-04	4.419261e-05	-3.958334e-05	5.716642e+01	8.928724e+00	3.880044e-01	-4.934240e-01	2.220066e-01	-2.747176e+01
1484	-9.082818e+00	-2.323750e+01	3.537758e-03	-2.491954e-03	-3.399091e-04	-1.346651e-04	4.419261e-05	-3.958334e-05	5.716642e+01	8.928723e+00	3.880044e-01	-4.934240e-01	2.220066e-01	-2.747176e+01
1485	-9.082818e+00	-2.306875e+01	3.537758e-03	-2.491954e-03	-3.399091e-04	-1.346651e-04	4.419261e-05	-3.958334e-05	5.716642e+01	8.928724e+00	3.880044e-01	-4.934240e-01	2.220066e-01	-2.747176e+01
1486	-9.041154e+00	-2.329375e+01	3.537758e-03	-2.710262e-03	-3.401458e-04	2.735485e-05	5.285393e-05	-5.127678e-05	5.141591e+01	1.431752e+00	-3.181400e-01	6.931500e-02	1.713113e-01	-2.226040e+01
1487	-8.916161e+00	-2.312500e+01	3.537758e-03	-2.710262e-03	-3.401458e-04	2.735485e-05	5.285393e-05	-5.127678e-05	5.141591e+01	1.431753e+00	-3.181400e-01	6.931500e-02	1.713113e-01	-2.226040e+01
1488	-8.916161e+00	-2.329375e+01	3.537758e-03	-2.710262e-03	-3.401458e-04	2.735485e-05	5.285393e-05	-5.127678e-05	5.141591e+01	1.431752e+00	-3.181400e-01	6.931500e-02	1.713113e-01	-2.226040e+01
1489	-9.207811e+00	-2.306875e+01	3.537758e-03	-2.493158e-03	-3.397214e-04	-1.251942e-04	3.709889e-05	-3.528606e-05	5.702467e+01	8.777346e+00	3.836707e-01	-4.567292e-01	1.924432e-01	-2.732116e+01
1490	-9.332804e+00	-2.323750e+01	3.537758e-03	-2.493158e-03	-3.397214e-04	-1.251942e-04	3.709889e-05	-3.528606e-05	5.702467e+01	8.777346e+00	3.836707e-01	-4.567292e-01	1.924432e-01	-2.732116e+01
1491	-9.332804e+00	-2.306875e+01	3.537758e-03	-2.493158e-03	-3.397214e-04	-1.251942e-04	3.709889e-05	-3.528606e-05	5.702467e+01	8.777346e+00	3.836707e-01	-4.567292e-01	1.924432e-01	-2.732116e+01
1492	-9.291139e+00	-2.329375e+01	3.537758e-03	-2.713636e-03	-3.399091e-04	3.836696e-05	4.419261e-05	-4.486311e-05	5.116052e+01	1.149371e+00	-3.301225e-01	1.121881e-01	1.354906e-01	-2.199560e+01
1493	-9.166146e+00	-2.312500e+01	3.537758e-03	-2.713636e-03	-3.399091e-04	3.836696e-05	4.419261e-05	-4.486311e-05	5.116052e+01	1.149372e+00	-3.301225e-01	1.121881e-01	1.354906e-01	-2.199560e+01
1494	-9.166146e+00	-2.329375e+01	3.537758e-03	-2.713636e-03	-3.399091e-04	3.836696e-05	4.419261e-05	-4.486311e-05	5.116052e+01	1.149371e+00	-3.301225e-01	1.121881e-01	1.354906e-01	-2.199560e+01
1495	-9.457796e+00	-2.306875e+01	3.537758e-03	-2.494036e-03	-3.395453e-04	-1.178692e-04	3.127170e-05	-3.124712e-05	5.689846e+01	8.644106e+00	3.804190e-01	-4.281779e-01	1.683855e-01	-2.718605e+01
1496	-9.582789e+00	-2.323750e+01	3.537758e-03	-2.494036e-03	-3.395453e-04	-1.178692e-04	3.127170e-05	-3.124712e-05	5.689846e+01	8.644105e+00	3.804190e-01	-4.281779e-01	1.683855e-01	-2.718605e+01
1497	-9.582789e+00	-2.306875e+01	3.537758e-03	-2.494036e-03	-3.395453e-04	-1.178692e-04	3.127170e-05	-3.124712e-05	5.689846e+01	8.644106e+00	3.804190e-01	-4.281779e-01	1.683855e-01	-2.718605e+01
1498	-9.541125e+00	-2.329375e+01	3.537758e-03	-2.716031e-03	-3.397214e-04	4.679976e-05	3.709889e-05	-3.911428e-05	5.094897e+01	9.186585e-01	-3.390350e-01	1.452497e-01	1.064463e-01	-2.177421e+01
1499	-9.416132e+00	-2.312500e+01	3.537758e-03	-2.716031e-03	-3.397214e-04	4.679976e-05	3.709889e-05	-3.911428e-05	5.094897e+01	9.186592e-01	-3.390350e-01	1.452497e-01	1.064463e-01	-2.177421e+01
1500	-9.416132e+00	-2.329375e+01	3.537758e-03	-2.716031e-03	-3.397214e-04	4.679976e-05	3.709889e-05	-3.911428e-05	5.094897e+01	9.186585e-01	-3.390350e-01	1.452497e-01	1.064463e-01	-2.177421e+01
1501	-9.707782e+00	-2.306875e+01	3.537758e-03	-2.494681e-03	-3.393539e-04	-1.121738e-04	2.644728e-05	-2.752949e-05	5.678691e+01	8.527398e+00	3.782185e-01	-4.058320e-01	1.486524e-01	-2.706584e+01
1502	-9.832775e+00	-2.323750e+01	3.537758e-03	-2.494681e-03	-3.393539e-04	-1.121738e-04	2.644728e-05	-2.752949e-05	5.678691e+01	8.527397e+00	3.782184e-01	-4.058320e-01	1.486524e-01	-2.706584e+01
1503	-9.832775e+00	-2.306875e+01	3.537758e-03	-2.494681e-03	-3.393539e-04	-1.121738e-04	2.644728e-05	-2.752949e-05	5.678691e+01	8.527398e+00	3.782185e-01	-4.058320e-01	1.486524e-01	-2.706584e+01
1504	-9.791111e+00	-2.329375e+01	3.537758e-03	-2.717778e-03	-3.395453e-04	5.333255e-05	3.127170e-05	-3.404281e-05	5.077248e+01	7.281878e-01	-3.456163e-01	1.710281e-01	8.278466e-02	-2.158817e+01
1505	-9.666118e+00	-2.312500e+01	3.537758e-03	-2.717778e-03	-3.395453e-04	5.333255e-05	3.127170e-05	-3.404281e-05	5.077248e+01	7.281885e-01	-3.456162e-01	1.710281e-01	8.278466e-02	-2.158817e+01
1506	-9.666118e+00	-2.329375e+01	3.537758e-03	-2.717778e-03	-3.395453e-04	5.333255e-05	3.127170e-05	-3.404281e-05	5.077248e+01	7.281878e-01	-3.456163e-01	1.710281e-01	8.278466e-02	-2.158817e+01
1507	-9.957768e+00	-2.306875e+01	3.537758e-03	-2.495163e-03	-3.391377e-04	-1.076201e-04	2.240193e-05	-2.415956e-05	5.668879e+01	8.425422e+00	3.769396e-01	-3.878714e-01	1.322168e-01	-2.695951e+01
1508	-1.008276e+01	-2.323750e+01	3.537758e-03	-2.495163e-03	-3.391377e-04	-1.076201e-04	2.240193e-05	-2.415956e-05	5.668879e+01	8.425421e+00	3.769395e-01	-3.878714e-01	1.322168e-01	-2.695951e+01
1509	-1.008276e+01	-2.306875e+01	3.537758e-03	-2.495163e-03	-3.391377e-04	-1.076201e-04	2.240193e-05	-2.415956e-05	5.668879e+01	8.425422e+00	3.769396e-01	-3.878714e-01	1.322168e-01	-2.695951e+01
1510	-1.004110e+01	-2.329375e+01	3.537758e-03	-2.719097e-03	-3.393539e-04	5.854061e-05	2.644728e-05	-2.962107e-05	5.062440e+01	5.695576e-01	-3.503510e-01	1.916685e-01	6.329518e-02	-2.143118e+01
1511	-9.916104e+00	-2.312500e+01	3.537758e-03	-2.719097e-03	-3.393539e-04	5.854061e-05	2.644728e-05	-2.962107e-05	5.062440e+01	5.695582e-01	-3.503510e-01	1.916685e-01	6.329518e-02	-2.143118e+01
1512	-9.916104e+00	-2.329375e+01	3.537758e-03	-2.719097e-03	-3.393539e-04	5.854061e-05	2.644728e-05	-2.962107e-05	5.062440e+01	5.695576e-01	-3.503510e-01	1.916685e-01	6.329518e-02	-2.143118e+01
1513	-1.020775e+01	-2.306875e+01	3.537758e-03	-2.495527e-03	-3.389367e-04	-1.036971e-04	1.896404e-05	-2.113712e-05	5.660266e+01	8.336382e+00	3.760737e-01	-3.724220e-01	1.182227e-01	-2.686586e+01
1514	-1.033275e+01	-2.323750e+01	3.537758e-03	-2.495527e-03	-3.389367e-04	-1.036971e-04	1.896404e-05	-2.113713e-05	5.660266e+01	8.336381e+00	3.760737e-01	-3.724220e-01	1.182227e-01	-2.686586e+01
1515	-1.033275e+01	-2.306875e+01	3.537758e-03	-2.495527e-03	-3.389367e-04	-1.036971e-04	1.896404e-05	-2.113712e-05	5.660266e+01	8.336382e+00	3.760737e-01	-3.724220e-01	1.182227e-01	-2.686586e+01
1516	-1.029108e+01	-2.329375e+01	3.537758e-03	-2.720098e-03	-3.391377e-04	6.291339e-05	2.240193e-05	-2.577854e-05	5.049991e+01	4.370635e-01	-3.535477e-01	2.089959e-01	4.695006e-02	-2.129847e+01
1517	-1.016609e+01	-2.312500e+01	3.537758e-03	-2.720098e-03	-3.391377e-04	6.291339e-05	2.240193e-05	-2.577854e-05	5.049991e+01	4.370642e-01	-3.535476e-01	2.089959e-01	4.695006e-02	-2.129847e+01
1518	-1.016609e+01	-2.329375e+01	3.537758e-03	-2.720098e-03	-3.391377e-04	6.291339e-05	2.240193e-05	-2.577854e-05	5.049991e+01	4.370635e-01	-3.535477e-01	2.089959e-01	4.695006e-02	-2.129847e+01
1519	-1.045774e+01	-2.306875e+01	3.537758e-03	-2.495784e-03	-3.389314e-04	-9.992524e-05	1.603750e-05	-1.844560e-05	5.652730e+01	8.258964e+00	3.739767e-01	-3.577571e-01	1.060939e-01	-2.678410e+01
1520	-1.058273e+01	-2.323750e+01	3.537758e-03	-2.495784e-03	-3.389314e-04	-9.992524e-05	1.603750e-05	-1.844560e-05	5.652730e+01	8.258963e+00	3.739767e-01	-3.577571e-01	1.060939e-01	-2.678410e+01
1521	-1.058273e+01	-2.306875e+01	3.537758e-03	-2.495784e-03	-3.389314e-04	-9.992524e-05	1.603750e-05	-1.844560e-05	5.652730e+01	8.258964e+00	3.739767e-01	-3.577571e-01	1.060939e-01	-2.678410e+01
1522	-1.054107e+01	-2.329375e+01	3.537758e-03	-2.720790e-03	-3.389367e-04	6.674387e-05	1.896404e-05	-2.239664e-05	5.039560e+01	3.272175e-01	-3.556530e-01	2.241215e-01	3.300219e-02	-2.118646e+01
1523	-1.041608e+01	-2.312500e+01	3.537758e-03	-2.720790e-03	-3.389367e-04	6.674387e-05	1.896404e-05	-2.239664e-05	5.039560e+01	3.272182e-01	-3.556529e-01	2.241215e-01	3.300219e-02	-2.118646e+01
1524	-1.041608e+01	-2.329375e+01	3.537758e-03	-2.720790e-03	-3.389367e-04	6.674387e-05	1.896404e-05	-2.239664e-05	5.039560e+01	3.272175e-01	-3.556530e-01	2.241215e-01	3.300219e-02	-2.118646e+01
1525	-1.070773e+01	-2.306875e+01	3.537758e-03	-2.495880e-03	-3.389347e-04	-9.722332e-05	1.358721e-05	-1.605494e-05	5.646398e+01	8.194877e+00	3.724701e-01	-3.470752e-01	9.616690e-02	-2.671483e+01
1526	-1.083272e+01	-2.323750e+01	3.537758e-03	-2.495880e-03	-3.389347e-04	-9.722332e-05	1.358721e-05	-1.605494e-05	5.646398e+01	8.194877e+00	3.724700e-01	-3.470752e-01	9.616690e-02	-2.671483e+01
1527	-1.083272e+01	-2.306875e+01	3.537758e-03	-2.495880e-03	-3.389347e-04	-9.722332e-05	1.358721e-05	-1.605494e-05	5.646398e+01	8.194877e+00	3.724701e-01	-3.470752e-01	9.616690e-02	-2.671483e+01
1528	-1.079105e+01	-2.329375e+01	3.537758e-03	-2.721167e-03	-3.389314e-04	6.964188e-05	1.603750e-05	-1.936302e-05	5.030823e+01	2.368305e-01	-3.583073e-01	2.357278e-01	2.131032e-02	-2.109209e+01
1529	-1.066606e+01	-2.312500e+01	3.537758e-03	-2.721166e-03	-3.389314e-04	6.964188e-05	1.603750e-05	-1.936302e-05	5.030823e+01	2.368312e-01	-3.583073e-01	2.357278e-01	2.131032e-02	-2.109209e+01
1530	-1.066606e+01	-2.329375e+01	3.537758e-03	-2.721167e-03	-3.389314e-04	6.964188e-05	1.603750e-05	-1.936302e-05	5.030823e+01	2.368305e-01	-3.583073e-01	2.357278e-01	2.131032e-02	-2.109209e+01
1531	-1.095771e+01	-2.306875e+01	3.537758e-03	-2.495923e-03	-3.387251e-04	-9.549454e-05	1.150912e-05	-1.394725e-05	5.641001e+01	8.140561e+00	3.731734e-01	-3.399854e-01	8.802919e-02	-2.665491e+01
1532	-1.108270e+01	-2.323750e+01	3.537758e-03	-2.495923e-03	-3.387251e-04	-9.549454e-05	1.150912e-05	-1.394726e-05	5.641000e+01	8.140561e+00	3.731734e-01	-3.399854e-01	8.802919e-02	-2.665491e+01
1533	-1.108270e+01	-2.306875e+01	3.537758e-03	-2.495923e-03	-3.387251e-04	-9.549454e-05	1.150912e-05	-1.394725e-05	5.641001e+01	8.140561e+00	3.731734e-01	-3.399854e-01	8.802919e-02	-2.665491e+01
1534	-1.104104e+01	-2.329375e+01	3.537758e-03	-2.721438e-03	-3.389347e-04	7.182720e-05	1.358721e-05	-1.675284e-05	5.023449e+01	1.609284e-01	-3.604898e-01	2.446016e-01	1.164164e-02	-2.101224e+01
1535	-1.091605e+01	-2.312500e+01	3.537758e-03	-2.721438e-03	-3.389347e-04	7.182720e-05	1.358721e-05	-1.675283e-05	5.023449e+01	1.609290e-01	-3.604898e-01	2.446016e-01	1.164164e-02	-2.101224e+01
1536	-1.091605e+01	-2.329375e+01	3.537758e-03	-2.721438e-03	-3.389347e-04	7.182720e-05	1.358721e-05	-1.675284e-05	5.023449e+01	1.609284e-01	-3.604898e-01	2.446016e-01	1.164164e-02	-2.101224e+01
1537	-1.120770e+01	-2.306875e+01	3.537758e-03	-2.496021e-03	-3.388044e-04	-9.281082e-05	9.702461e-06	-1.210634e-05	5.636032e+01	8.090087e+00	3.712502e-01	-3.296891e-01	8.036403e-02	-2.660091e+01
1538	-1.133269e+01	-2.323750e+01	3.537758e-03	-2.496021e-03	-3.388044e-04	-9.281082e-05	9.702461e-06	-1.210634e-05	5.636032e+01	8.090087e+00	3.712501e-01	-3.296891e-01	8.036403e-02	-2.660091e+01
1539	-1.133269e+01	-2.306875e+01	3.537758e-03	-2.496021e-03	-3.388044e-04	-9.281082e-05	9.702461e-06	-1.210634e-05	5.636032e+01	8.090087e+00	3.712502e-01	-3.296891e-01	8.036403e-02	-2.660091e+01
1540	-1.129103e+01	-2.329375e+01	3.537758e-03	-2.721672e-03	-3.387251e-04	7.422148e-05	1.150912e-05	-1.454547e-05	5.017269e+01	9.725428e-02	-3.604570e-01	2.540206e-01	3.171182e-03	-2.094469e+01
1541	-1.116603e+01	-2.312500e+01	3.537758e-03	-2.721672e-03	-3.387251e-04	7.422148e-05	1.150912e-05	-1.454547e-05	5.017269e+01	9.725495e-02	-3.604570e-01	2.540206e-01	3.171182e-03	-2.094469e+01
1542	-1.116603e+01	-2.329375e+01	3.537758e-03	-2.721672e-03	-3.387251e-04	7.422148e-05	1.150912e-05	-1.454547e-05	5.017269e+01	9.725428e-02	-3.604570e-01	2.540206e-01	3.171182e-03	-2.094469e+01
1543	-1.145768e+01	-2.306875e+01	3.537758e-03	-2.495968e-03	-3.388793e-04	-9.112835e-05	8.222529e-06	-1.048560e-05	5.632041e+01	8.050602e+00	3.699631e-01	-3.230605e-01	7.434303e-02	-2.655689e+01
1544	-1.158268e+01	-2.323750e+01	3.537758e-03	-2.495969e-03	-3.388793e-04	-9.112835e-05	8.222529e-06	-1.048560e-05	5.632041e+01	8.050602e+00	3.699630e-01	-3.230605e-01	7.434303e-02	-2.655689e+01
1545	-1.158268e+01	-2.306875e+01	3.537758e-03	-2.495968e-03	-3.388793e-04	-9.112835e-05	8.222529e-06	-1.048560e-05	5.632041e+01	8.050602e+00	3.699631e-01	-3.230605e-01	7.434303e-02	-2.655689e+01
1546	-1.154101e+01	-2.329375e+01	3.537758e-03	-2.721627e-03	-3.388044e-04	7.591588e-05	9.702461e-06	-1.248362e-05	5.012135e+01	4.626842e-02	-3.620241e-01	2.608543e-01	-3.999325e-03	-2.088812e+01
1547	-1.141602e+01	-2.312500e+01	3.537758e-03	-2.721627e-03	-3.388044e-04	7.591588e-05	9.702461e-06	-1.248362e-05	5.012135e+01	4.626909e-02	-3.620240e-01	2.608543e-01	-3.999325e-03	-2.088813e+01
1548	-1.141602e+01	-2.329375e+01	3.537758e-03	-2.721627e-03	-3.388044e-04	7.591588e-05	9.702461e-06	-1.248362e-05	5.012135e+01	4.626842e-02	-3.620241e-01	2.608543e-01	-3.999325e-03	-2.088812e+01
1549	-1.170767e+01	-2.306875e+01	3.537758e-03	-2.495888e-03	-3.389319e-04	-8.994131e-05	7.022106e-06	-9.067774e-06	5.628651e+01	8.017339e+00	3.690656e-01	-3.183056e-01	6.954802e-02	-2.651927e+01
1550	-1.183266e+01	-2.323750e+01	3.537758e-03	-2.495888e-03	-3.389319e-04	-8.994131e-05	7.022106e-06	-9.067774e-06	5.628651e+01	8.017338e+00	3.690655e-01	-3.183056e-01	6.954802e-02	-2.651927e+01
1551	-1.183266e+01	-2.306875e+01	3.537758e-03	-2.495888e-03	-3.389319e-04	-8.994131e-05	7.022106e-06	-9.067774e-06	5.628651e+01	8.017339e+00	3.690656e-01	-3.183056e-01	6.954802e-02	-2.651927e+01
1552	-1.179100e+01	-2.329375e+01	3.537758e-03	-2.721533e-03	-3.388793e-04	7.712310e-05	8.222529e-06	-1.068843e-05	5.007820e+01	3.870846e-03	-3.632583e-01	2.658196e-01	-9.782699e-03	-2.084030e+01
1553	-1.166600e+01	-2.312500e+01	3.537758e-03	-2.721533e-03	-3.388793e-04	7.712310e-05	8.222529e-06	-1.068843e-05	5.007820e+01	3.871519e-03	-3.632583e-01	2.658196e-01	-9.782699e-03	-2.084031e+01
1554	-1.166600e+01	-2.329375e+01	3.537758e-03	-2.721533e-03	-3.388793e-04	7.712310e-05	8.222529e-06	-1.068843e-05	5.007820e+01	3.870846e-03	-3.632583e-01	2.658196e-01	-9.782699e-03	-2.084030e+01
1555	-1.195766e+01	-2.306875e+01	3.537758e-03	-2.495831e-03	-3.389385e-04	-8.913321e-05	6.045859e-06	-7.839986e-06	5.625693e+01	7.988217e+00	3.685948e-01	-3.149892e-01	6.572711e-02	-2.648639e+01
