# case1 -- Yu-2003 sec.-6.2 analog: Abaqus as the 2-D solver (DYMORE role)
# chain: Abaqus RM-shell SF/SM -> FF -> dE1 = p S6 FF6 -> OpenSG-RM
# Eq.-63 recovery; benchmark = Abaqus 3-D solid strip (cross-check
# numbers); the full FF carries the coupling N22/M22/M12 the angle
# plies need for sigma_23 (the Q1-only statics input loses them)
# FF amplitudes from Abaqus [N11,N22,N12,M11,M22,M12] = [7.76028e-13, 6.21939e-14, -4.61327e-06, 1.6212, 0.120115, -4.33231e-14]
#   with Abaqus Q = [1.27316, -7.3154e-14]
# exact-section anchors: Q1 = int s13 dz = 1.27312 (q0/p = 1.27324);
#   M11 = int s11 z dz = 1.6216 (q0/p^2 = 1.62114)
# rel L2 errors of the recovery vs the SOLID benchmark:  s13   3.107%  s23 186.996%  s33   1.629%
# benchmark credentials, solid vs exact Pagano:  s13   3.649%  s23   4.816%  s33   0.681%
# TSHR13/23 present: no
# 
# columns: z[in]  s13_rec  s23_rec  s33_rec  [/p0]  (solid/TSHR profiles carry their own grids -- see the .png)
  -5.000000e-01    1.074013e-08   -7.295846e-10   -5.000000e-01
  -4.937500e-01    6.646477e-02   -4.550594e-03   -4.998369e-01
  -4.875000e-01    1.316073e-01   -9.082556e-03   -4.993507e-01
  -4.812500e-01    1.954276e-01   -1.359589e-02   -4.985481e-01
  -4.750000e-01    2.579257e-01   -1.809059e-02   -4.974354e-01
  -4.687500e-01    3.191015e-01   -2.256666e-02   -4.960191e-01
  -4.625000e-01    3.789551e-01   -2.702411e-02   -4.943058e-01
  -4.562500e-01    4.374865e-01   -3.146292e-02   -4.923020e-01
  -4.500000e-01    4.946957e-01   -3.588310e-02   -4.900141e-01
  -4.437500e-01    5.505826e-01   -4.028465e-02   -4.874486e-01
  -4.375000e-01    6.051473e-01   -4.466757e-02   -4.846120e-01
  -4.312500e-01    6.583897e-01   -4.903186e-02   -4.815108e-01
  -4.250000e-01    7.103099e-01   -5.337753e-02   -4.781515e-01
  -4.187500e-01    7.609079e-01   -5.770456e-02   -4.745406e-01
  -4.125000e-01    8.101837e-01   -6.201296e-02   -4.706846e-01
  -4.062500e-01    8.581372e-01   -6.630273e-02   -4.665899e-01
  -4.000000e-01    9.047686e-01   -7.057387e-02   -4.622631e-01
  -3.937500e-01    9.500776e-01   -7.482638e-02   -4.577106e-01
  -3.875000e-01    9.940645e-01   -7.906026e-02   -4.529389e-01
  -3.812500e-01    1.036729e+00   -8.327551e-02   -4.479546e-01
  -3.750000e-01    1.078071e+00   -8.747213e-02   -4.427641e-01
  -3.687500e-01    1.118092e+00   -9.165012e-02   -4.373739e-01
  -3.625000e-01    1.156790e+00   -9.580948e-02   -4.317905e-01
  -3.562500e-01    1.194165e+00   -9.995021e-02   -4.260204e-01
  -3.500000e-01    1.230219e+00   -1.040723e-01   -4.200701e-01
  -3.437500e-01    1.264950e+00   -1.081758e-01   -4.139460e-01
