# case3 -- Yu-2003 sec.-6.2 analog: Abaqus as the 2-D solver (DYMORE role)
# chain: Abaqus RM-shell SF/SM -> FF -> dE1 = p S6 FF6 -> OpenSG-RM
# Eq.-63 recovery; benchmark = Abaqus 3-D solid strip (cross-check
# numbers); the full FF carries the coupling N22/M22/M12 the angle
# plies need for sigma_23 (the Q1-only statics input loses them)
# FF amplitudes from Abaqus [N11,N22,N12,M11,M22,M12] = [-1.08908e-28, 1.37487e-17, 2.35349e-23, 1.6212, 0.0186333, 0.0118135]
#   with Abaqus Q = [1.27316, 0.00927894]
# exact-section anchors: Q1 = int s13 dz = 1.27321 (q0/p = 1.27324);
#   M11 = int s11 z dz = 1.62125 (q0/p^2 = 1.62114)
# rel L2 errors of the recovery vs the SOLID benchmark:  s13  78.967%  s23 12164.487%  s33 126.351%
# benchmark credentials, solid vs exact Pagano:  s13   1.520%  s23   1.648%  s33   0.181%
# TSHR13/23 present: no
# 
# columns: z[in]  s13_rec  s23_rec  s33_rec  [/p0]  (solid/TSHR profiles carry their own grids -- see the .png)
  -5.000000e-01    8.681698e-09   -1.099698e-11   -5.000000e-01
  -4.968750e-01    2.704557e-02   -3.425816e-05   -4.999668e-01
  -4.937500e-01    5.392157e-02   -6.830152e-05   -4.998674e-01
  -4.906250e-01    8.062800e-02   -1.021301e-04   -4.997023e-01
  -4.875000e-01    1.071649e-01   -1.357439e-04   -4.994719e-01
  -4.843750e-01    1.335322e-01   -1.691429e-04   -4.991765e-01
  -4.812500e-01    1.597299e-01   -2.023271e-04   -4.988166e-01
  -4.781250e-01    1.857581e-01   -2.352966e-04   -4.983926e-01
  -4.750000e-01    2.116167e-01   -2.680512e-04   -4.979050e-01
  -4.718750e-01    2.373057e-01   -3.005911e-04   -4.973541e-01
  -4.687500e-01    2.628252e-01   -3.329162e-04   -4.967403e-01
  -4.656250e-01    2.881751e-01   -3.650265e-04   -4.960641e-01
  -4.625000e-01    3.133555e-01   -3.969220e-04   -4.953259e-01
  -4.593750e-01    3.383663e-01   -4.286027e-04   -4.945262e-01
  -4.562500e-01    3.632075e-01   -4.600686e-04   -4.936652e-01
  -4.531250e-01    3.878791e-01   -4.913198e-04   -4.927435e-01
  -4.500000e-01    4.123812e-01   -5.223562e-04   -4.917614e-01
  -4.468750e-01    4.367138e-01   -5.531778e-04   -4.907194e-01
  -4.437500e-01    4.608767e-01   -5.837846e-04   -4.896179e-01
  -4.406250e-01    4.848701e-01   -6.141766e-04   -4.884573e-01
  -4.375000e-01    5.086939e-01   -6.443538e-04   -4.872380e-01
  -4.343750e-01    5.323482e-01   -6.743163e-04   -4.859605e-01
  -4.312500e-01    5.558329e-01   -7.040640e-04   -4.846251e-01
  -4.281250e-01    5.791481e-01   -7.335968e-04   -4.832322e-01
  -4.250000e-01    6.022936e-01   -7.629149e-04   -4.817824e-01
  -4.218750e-01    6.252696e-01   -7.920183e-04   -4.802759e-01
  -4.187500e-01    6.480761e-01   -8.209068e-04   -4.787133e-01
  -4.156250e-01    6.707130e-01   -8.495805e-04   -4.770949e-01
  -4.125000e-01    6.931803e-01   -8.780395e-04   -4.754212e-01
  -4.093750e-01    7.154780e-01   -9.062837e-04   -4.736925e-01
  -4.062500e-01    7.376062e-01   -9.343131e-04   -4.719093e-01
  -4.031250e-01    7.595648e-01   -9.621277e-04   -4.700720e-01
  -4.000000e-01    7.813539e-01   -9.897275e-04   -4.681810e-01
  -3.968750e-01    8.029734e-01   -1.017113e-03   -4.662367e-01
  -3.937500e-01    8.244233e-01   -1.044283e-03   -4.642396e-01
  -3.906250e-01    8.457037e-01   -1.071238e-03   -4.621900e-01
  -3.875000e-01    8.668145e-01   -1.097979e-03   -4.600885e-01
  -3.843750e-01    8.877557e-01   -1.124505e-03   -4.579353e-01
  -3.812500e-01    9.085274e-01   -1.150816e-03   -4.557309e-01
  -3.781250e-01    9.291295e-01   -1.176912e-03   -4.534758e-01
  -3.750000e-01    9.495620e-01   -1.202794e-03   -4.511703e-01
  -3.718750e-01    9.698250e-01   -1.228461e-03   -4.488148e-01
  -3.687500e-01    9.899184e-01   -1.253913e-03   -4.464099e-01
  -3.656250e-01    1.009842e+00   -1.279150e-03   -4.439558e-01
  -3.625000e-01    1.029597e+00   -1.304172e-03   -4.414530e-01
  -3.593750e-01    1.049181e+00   -1.328980e-03   -4.389020e-01
  -3.562500e-01    1.068596e+00   -1.353573e-03   -4.363031e-01
  -3.531250e-01    1.087842e+00   -1.377951e-03   -4.336567e-01
  -3.500000e-01    1.106918e+00   -1.402114e-03   -4.309633e-01
  -3.468750e-01    1.125824e+00   -1.426062e-03   -4.282234e-01
  -3.437500e-01    1.144561e+00   -1.449796e-03   -4.254372e-01
  -3.406250e-01    1.163129e+00   -1.473315e-03   -4.226052e-01
  -3.375000e-01    1.181526e+00   -1.496619e-03   -4.197279e-01
  -3.343750e-01    1.199755e+00   -1.519709e-03   -4.168056e-01
  -3.312500e-01    1.217813e+00   -1.542583e-03   -4.138388e-01
  -3.281250e-01    1.235702e+00   -1.565243e-03   -4.108279e-01
  -3.250000e-01    1.253422e+00   -1.587688e-03   -4.077733e-01
  -3.218750e-01    1.270972e+00   -1.609918e-03   -4.046754e-01
  -3.187500e-01    1.288352e+00   -1.631933e-03   -4.015346e-01
